"Reference ID","Box Number","Site Name","Street","City","County","Program","Latitude","Longitude","All Programs for Site","Covenant","RCRA Hazardous Waste Sites"
"2616","2011BAZ222","ALCHEM LABORATORIES GC","104 W 31ST ST","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.620351","-116.237258","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2617","2011BAZ225","ALEXANDER CLARK GRAPHICS","10801 W EMERALD ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.611982","-116.317015","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2619","2011BAZ227","ALEXANDER CLARK INC","704 W MAIN ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.615074","-116.202352","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2620","2011BAZ229","ALICE HALL/MARSHALLS AUTO","865 D ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.420692","-117.021235","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2621","2011BAZ230","ALK ABELLO SOURCE MATERIALS INC","448 S LOCHSA ST","POST FALLS","Kootenai","RCRA Hazardous Waste Sites","47.704009","-117.003451","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"112720","2011BAZ408","ALLEN DRUG","4 N MAIN ST","MALAD CITY","Oneida","RCRA Hazardous Waste Sites","42.185955","-112.244945","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2502","2011BAZ238","ALLEN FARMS","3378 S PLEASANT VALLEY RD","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.790669","-112.959736","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2628","2011BAZ239","ALLEN J DARCE CO","1448 TUMBLEWEED TRAIL","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.821812","-112.423937","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2630","2011BAZ243","ALLENS POLE TREATING CO","9906 S TOPAZ RD","LAVA HOT SPRINGS","Bannock","RCRA Hazardous Waste Sites","42.618693","-112.085141","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2622","2011BAZ231","ALL FREIGHT TRANSPORTATION INC","4151 S FEDERAL WAY","BOISE","Ada","RCRA Hazardous Waste Sites","43.564692","-116.176282","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2623","2011BAZ232","ALL HOURS AUTO SALVAGE","3110 CALDWELL BLVD","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.618495","-116.619558","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2624","2011BAZ233","ALL HOURS PUMPING","512 ITHACA","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.674418","-116.681725","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2505","2011BAZ244","ALLIED SEED COOPERATIVE INC","1917 E FARGO AVE","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.601384","-116.547505","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2793","2011BAZ576","ALLIED WELDERY LLC","418 N 2ND ST","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.676668","-116.783747","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4069","2011BAZ3669","ALLOWAY ELECTRIC","502 E 45TH ST","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.639325","-116.251304","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4189","2011BAZ3977","ALLOWAY LIGHTING","1420 W GROVE ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.619","-116.212022","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"125420","2015BAZ198","ALL SEASONS GARDEN AND FLORAL","31831 HWY 200 E","KOOTENAI","Bonner","RCRA Hazardous Waste Sites","48.309541","-116.521887","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2625","2011BAZ235","ALL STAR FREIGHT","417 N CURTIS RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.608050","-116.253660","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3320","2011BAZ1879","ALPINE ARCHERY","3101 NORTH SOUTH HWY","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.43135","-116.985909","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2633","2011BAZ249","ALPINE LUMBER SUPPLY","1400 N DIVISION","SANDPOINT","BONNER","RCRA Hazardous Waste Sites","48.287027","-116.568717","Brownfields, General Remediation, RCRA Hazardous Waste Site, Voluntary Cleanup Program","yes","RCRA Hazardous Waste Sites"
"13826","2011BAZ252","ALPINE MOTOR CO","476749 HWY 95 N (3230 HWY 95 N)","PONDERAY","Bonner","RCRA Hazardous Waste Sites","48.304","-116.545","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2508","2011BAZ251","ALPINE MOTORS","110 W N 2ND ST","GRANGEVILLE","Idaho","RCRA Hazardous Waste Sites","45.927069","-116.119829","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2636","2011BAZ255","ALS AUTO SUPPLY","402 S NEIDER BLVD","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.706958","-116.792323","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2509","2011BAZ256","ALS CAR CARE","8444 W FAIRVIEW AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.62015","-116.28729","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2637","2011BAZ257","ALS CAR CARE INC","8511 W FAIRVIEW AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.619421","-116.288170","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"107658","2013BAZ395","ALS CAR CARE INC GROVE","1645 GROVE ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.619656","-116.214457","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2639","2011BAZ261","ALTONS TIRE","1900 SCHNEIDMILLER AVE","POST FALLS","Kootenai","RCRA Hazardous Waste Sites","47.712094","-116.917022","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2640","2011BAZ262","ALTONS TIRE & AUTOMOTIVE INC","200 W APPLEWAY","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.700278","-116.786666","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"125489","2016BAZ25","ALTURAS ANALYTICS INC","1324 ALTURAS DR","MOSCOW","Latah","RCRA Hazardous Waste Sites","46.714153","-116.981693","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2511","2011BAZ263","ALUMA GLASS INDUSTRIES INC","16265 STAR RD (previously 2715 N STAR RD)","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.609","-116.49382","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2641","2011BAZ265","ALURA LAWN","502 SHAVER AVE","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.666264","-116.700992","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2643","2011BAZ268","AMALGAMATED RESEARCH INC","2531 ORCHARD DR E","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.53421","-114.434229","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2644","2011BAZ269","AMALGAMATED SUGAR CO AMERICAN FALLS","S PLEASANT VALLEY RD","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.791811","-112.925774","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2645","2011BAZ270","AMALGAMATED SUGAR CO LLC AMERICAN FALLS","2944 S FRONTAGE RD","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.770471","-112.862474","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2646","2011BAZ271","AMALGAMATED SUGAR CO LLC BURLEY","8TH & PARK","BURLEY","Cassia","RCRA Hazardous Waste Sites","42.543524","-113.803802","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7938","2011BAZ272","AMALGAMATED SUGAR CO LLC MINI-CASSIA","50 S 500 W","PAUL","Minidoka","RCRA Hazardous Waste Sites","42.61078","-113.759823","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2513","2011BAZ273","AMALGAMATED SUGAR CO LLC MOUNTAIN HOME","1110 S 3RD W (E HWY 30 DRAWER Q)","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.12189","-115.68952","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2514","2011BAZ274","AMALGAMATED SUGAR CO LLC NAMPA","138 W KARCHER AVE","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.606074","-116.574457","General Remediation, Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2515","2011BAZ275","AMALGAMATED SUGAR CO LLC TWIN FALLS","2320 ORCHARD DR E (3700 N 3100 E)","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.533151","-114.432725","General Remediation, Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2516","2011BAZ277","AMBASSADOR AUTO SERVICE","525 W 3RD ST","MOSCOW","Latah","RCRA Hazardous Waste Sites","46.73217","-117.00801","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7939","2011BAZ279","AMCOR","2240 S YELLOWSTONE HWY","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.47751","-112.04962","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2648","2011BAZ281","AMENS AUTO BODY","2131 HILLCREST","BURLEY","Cassia","RCRA Hazardous Waste Sites","42.530876","-113.766617","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2649","2011BAZ282","AMERICAN ANALYTICAL SERVICES INC","59148 SILVER VALLEY RD","OSBURN","Shoshone","RCRA Hazardous Waste Sites","47.491238","-115.972516","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2651","2011BAZ285","AMERICAN CARRIAGE CO","1710 W BROADWAY ST","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.496794","-112.065668","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7943","2011BAZ287","AMERICAN FABRICATION","1300 PANCHERI DR","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.48977","-112.05398","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2654","2011BAZ290","AMERICAN FALLS AUTO SALES","201 HARRISON ST","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.785333","-112.853944","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2655","2011BAZ291","AMERICAN FALLS LAUNDRY & DRY CLEANING","221 HARRISON ST","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.785191","-112.853479","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2658","2011BAZ295","AMERICAN FALLS SD 381 INTERMEDIATE SCHOOL","254 TAYLOR","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.77978","-112.855654","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2660","2011BAZ297","AMERICAN FALLS WW TREATMENT PLANT","S OF AMERICAN FALLS","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.774104","-112.871964","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2661","2011BAZ298","AMERICAN FINE FOODS DIST CENTER","6865 BUTTE RD","NEW PLYMOUTH","Payette","RCRA Hazardous Waste Sites","43.989277","-116.853318","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2662","2011BAZ299","AMERICAN HIGHWAYS INC","ROCKFORD RD","MORELAND","Bingham","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2663","2011BAZ300","AMERICAN NATIONAL RED CROSS","601 W MAIN ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.614323","-116.201538","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2664","2011BAZ301","AMERICAN PAINTING & SANDBLASTING","14251 W HWY 30","POCATELLO","Bannock","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"112776","2015BAZ37","AMERICAN PETROLEUM ENVIRONMENTAL SERVICES INC 11TH","1521 11TH AVE N","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.5953","-116.54121","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6094","2011BAZ1165","AMERICAN PETROLEUM ENVIRONMENTAL SERVICES INC ENTERPRISE","4663 S ENTERPRISE ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.55992","-116.19986","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"112775","2015BAZ36","AMERICAN PETROLEUM ENVIRONMENTAL SERVICES INC RAILROAD","2600 W RAILROAD ST","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.567258","-116.539001","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2665","2011BAZ306","AMERICAN SUPER ABSORBENT TECH INC","1000 W SILVER VALLEY RD","SMELTERVILLE","Shoshone","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2666","2011BAZ307","AMERICAN TRAILER MFG","8645 WESTPARK ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.606622","-116.289513","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6453","2011BAZ2408","AMERIPRIDE SERVICES INC POCATELLO","538 PERSHING AVE","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.88496","-112.449973","RCRA Hazardous Waste Site, Underground Storage Tanks, Voluntary Cleanup Program","","RCRA Hazardous Waste Sites"
"112020","2014BAZ154","AMTRAK SANDPOINT STATION","450 RAILROAD DEPOT RD","SANDPOINT","Bonner","RCRA Hazardous Waste Sites","48.276434","-116.545661","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2670","2011BAZ315","AMVAC CHEMICAL","410 SIMPKIN LN","MARSING","Owyhee","RCRA Hazardous Waste Sites","43.552092","-116.806654","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2671","2011BAZ316","ANATEK LABS INC","1282 ALTURAS DR","MOSCOW","Latah","RCRA Hazardous Waste Sites","46.719032","-116.982704","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2672","2011BAZ318","ANDERSEN MFG INC","1293 E 6500 N","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.526004","-112.013903","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2673","2011BAZ319","ANDERSON AEROMOTIVE INC","824 N D ST","GRANGEVILLE","Idaho","RCRA Hazardous Waste Sites","45.933127","-116.131109","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2674","2011BAZ323","ANDERSON PLAZA","222 N 2ND ST STE 315","BOISE","Ada","RCRA Hazardous Waste Sites","43.613116","-116.194903","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2676","2011BAZ327","ANDERSONS AUTOBODY","KOOTENAI CUTOFF RD 7 HWY 200","SANDPOINT","Bonner","RCRA Hazardous Waste Sites","48.308482","-116.529515","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2677","2011BAZ328","ANDERSONS BODY & GLASS","146 ROOSEVELT ST","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.783541","-112.856471","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2675","2011BAZ326","ANDERSON ST LAUNDERCENTER","165 E ANDERSON","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.511606","-112.032036","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5775","2011BAZ7249","ANIMAL HEALTH INTERNATIONAL INC","321 N 21ST AVE","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.659609","-116.671229","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7763","2011BAZ7248","ANIMAL HEALTH INTERNATIONAL INC TF","203 4TH AVE W","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.554735","-114.474598","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2679","2011BAZ335","ANODIZERS INC","515 E 46TH ST NO 25","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.640607","-116.251069","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"28643","2013BAZ274","ANODIZERS INC","504 E 46TH ST","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.640697","-116.252848","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2530","2011BAZ336","ANR FREIGHT","110 W MYRTLE ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.60898","-116.19852","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"8534","2011BAZ2358","ANR FREIGHT SYSTEM INC","2055 GARRETT WAY","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.879078","-112.462996","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2680","2011BAZ341","ANTIMONY CAMP MINE & MILL SITE","JOHNSON CREEK","YELLOW PINE","Valley","RCRA Hazardous Waste Sites","44.928387","-115.480428","Mining, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"14413","2012BAZ471","APACHE RIVER DBA DOUBLE L","307 S WARM SPRINGS WAY","HEYBURN","Minidoka","RCRA Hazardous Waste Sites","42.574842","-113.79212","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2681","2011BAZ342","APACHE RIVER LLC DBA DOUBLE L","2698 LAKEVIEW RD","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.805947","-112.803942","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2682","2011BAZ343","APPLETON PRODUCE","1 APPLETON LN","WEISER","Washington","RCRA Hazardous Waste Sites","44.256972","-116.961806","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4388","2011BAZ4425","APTINA LLC","1401 N KINGS RD","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.596508","-116.534431","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2684","2011BAZ348","ARCH CHEMICALS INC","1804-B N 20TH ST","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.601123","-116.544288","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2685","2011BAZ349","ARCHIES CLEANERS","505 KING ST","COTTONWOOD","Idaho","RCRA Hazardous Waste Sites","46.049346","-116.350001","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2686","2011BAZ350","ARCHIVE DECORATIVE FINISHING","110 GULFSTREAM LN","HAILEY","Blaine","RCRA Hazardous Waste Sites","43.504268","-114.304033","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2689","2011BAZ360","ARDS CONSTRUCTION LANDFILL","119 N 2400 E","ST ANTHONY","Fremont","RCRA Hazardous Waste Sites","43.899375","-111.678055","RCRA Hazardous Waste Site, Solid Waste","","RCRA Hazardous Waste Sites"
"2690","2011BAZ363","ARKOOSH BROTHERS INC","124 4TH AVE W","GOODING","Gooding","RCRA Hazardous Waste Sites","42.941684","-114.713199","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7961","2011BAZ369","ARNOLD MACHINERY CO GC","111 E 39TH ST","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.6281","-116.24508","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7962","2011BAZ370","ARNOLD MACHINERY CO IF","3330 N YELLOWSTONE HWY","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.526386","-111.987269","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2692","2011BAZ371","ARNOLD MACHINERY CO MERIDIAN","300 E OVERLAND RD","MERIDIAN","Ada","RCRA Hazardous Waste Sites","43.591688","-116.389132","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2694","2011BAZ373","ARNOLD TERRELL PRINTING CO","206 E MAIN","REXBURG","Madison","RCRA Hazardous Waste Sites","43.82574","-111.777727","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5323","2011BAZ6466","ARROW HEAVY EQUIPMENT CO","516 E 46TH ST","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.641363","-116.252","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2695","2011BAZ378","ARTCO INC","360 STATIONARY RD","REXBURG","Madison","RCRA Hazardous Waste Sites","43.851349","-111.772649","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2696","2011BAZ379","ARTECH","520 E FRANKLIN RD","MERIDIAN","Ada","RCRA Hazardous Waste Sites","43.605377","-116.385355","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2697","2011BAZ381","ARTICLE V TRUST","MILL RD 2 MI E OF ATLANTA","ATLANTA","Elmore","RCRA Hazardous Waste Sites","43.813510","-115.135081","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"27389","2013BAZ255","ARTISTRY OUTWEST TAXIMDERMY","409 N MAIN","WEIPPE","Clearwater","RCRA Hazardous Waste Sites","46.37892","-115.938528","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2698","2011BAZ383","ASE INC","2028 KONKOLVILLE RD","OROFINO","Clearwater","RCRA Hazardous Waste Sites","46.482950","-116.208151","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7965","2011BAZ384","ASGROW SEED CO FILER","IDAHO ST & NORTH ST","FILER","Twin Falls","RCRA Hazardous Waste Sites","42.573166","-114.611061","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2378","2011BAZ82","A SHADE BETTER PAINTING","655 E KING ST","MERIDIAN","Ada","RCRA Hazardous Waste Sites","43.606380","-116.383807","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7966","2011BAZ385","ASH GROVE CEMENT CO PLANT","230 CEMENT RD","INKOM","Bannock","RCRA Hazardous Waste Sites","42.79112","-112.25153","RCRA Hazardous Waste Site, Solid Waste, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"110484","2014BAZ87","ASLETT PROPERTY","5606 S HWY 93","JEROME","Jerome","RCRA Hazardous Waste Sites","42.686643","-114.438704","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
